"https://www.youtube.com/embed/jGKmq8-WSro","નફો-ખોટ_ભાગ_૬","નફો-ખોટ_ભાગ_૬, Profit_Loss_Part6.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/4A08KofyDVI","નફો-ખોટ_ભાગ_૫","નફો-ખોટ_ભાગ_૫, Profit_Loss_Part5.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/ifGCPBhWuKc","નફો-ખોટ_ભાગ_૪","નફો-ખોટ_ભાગ_૪.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/lCH9jpXS6DE","નફો-ખોટ_ભાગ_૩","નફો-ખોટ_ભાગ_૩, Profit_Loss_Part3.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/qdyp1qfSA0I","સાદું વ્યાજ_ભાગ_૧","સાદું વ્યાજ_ભાગ_૧, Interest in Gujarati.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/z_NR_NzirCU","સરાસરી,","સરાસરી, Average.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/06A-GxfAKmE","નફો-ખોટ_ભાગ_૨","નફો-ખોટ_ભાગ_૨, Profit Loss2.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/W9QGIx2UmNk","નફો-ખોટ_ભાગ_૧","નફો-ખોટ_ભાગ_૧, Profit_Loss1.avi.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
"https://www.youtube.com/embed/eCltk7t39gE","જુદા જુદા દેશોના રાષ્ટ્ર્ધ્વજ","            <media:description type='plain'/>","સમાજવિધ્યા","કંઇક જાણવા જેવું","ભૂગોળ","","",""
"https://www.youtube.com/embed/bFsBacHDscc","સંમેય ઘાતાંક _ઉદાહરણ_૨","સંમેય ઘાતાંક _ઉદાહરણ ૨, Rational Index Examples 2.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/XMpcq_ssWJk","સંમેય ઘાતાંક_ઉદાહરણ_૧","સંમેય ઘાતાંક_ઉદાહરણ_૧, Rational Index Examples 1 www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/T9effEzJ_TE","સંમેય ઘાતાંક_ભાગ_૨","સંમેય ઘાતાંક_ભાગ_૨, Rational Index 2 www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/yzixCLAZtOo","સંમેય ઘાતાંક_ભાગ_૧","સંમેય ઘાતાંક 1 www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/3G3q7EEglCM","વાસ્તવિક સંખ્યાઓ : સમતા અને અસમતા : ઉદાહરણ ૨,","વાસ્તવિક સંખ્યાઓ : સમતા અને અસમતા :ઉદાહરણ૨, Real Number Examples2 www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/BwUD7N4RMqM","વાસ્તવિક સંખ્યાનો માનાંક","વાસ્તવિક સંખ્યાનો માનાંક, Real Number Modulus www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/M-K5_Yzt8qA","વાસ્તવિક સંખ્યાઓ : સમતા અને અસમતા :ઉદાહરણ ૧,","વાસ્તવિક સંખ્યાઓ : સમતા અને અસમતા :ઉદાહરણ ૧, Real Number Examples1 www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
